#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	tigrfam_acc	tigrfam_desc	Taxonomy
metaerg.pl|00014	NODE_1_length_141231_cov_51.1498	9400	10161	762	1	No	0	TIGR01528	"nicotinamide mononucleotide transporter PnuC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici
metaerg.pl|06494	NODE_1470_length_926_cov_2.4822	1	924	924	1	No	0	TIGR01760	"phage tail tape measure protein, TP901 family, core region"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q
metaerg.pl|06492	NODE_1471_length_926_cov_1.67738	590	925	336	-1	No	0	TIGR00809	"protein-export chaperone SecB"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|06497	NODE_1473_length_925_cov_3.15977	3	923	921	1	No	0	TIGR02675	"tape measure domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q
metaerg.pl|06498	NODE_1474_length_925_cov_33.6851	3	419	417	-1	No	0	TIGR01543	"phage prohead protease, HK97 family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Sinorhizobium;s__Sinorhizobium shofinae
metaerg.pl|06499	NODE_1474_length_925_cov_33.6851	431	925	495	-1	No	0	TIGR01537	"phage portal protein, HK97 family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium arsenijevicii
metaerg.pl|06505	NODE_1480_length_923_cov_2.82719	143	424	282	-1	No	0	TIGR01050	"ribosomal protein uS19"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|06506	NODE_1480_length_923_cov_2.82719	440	922	483	-1	No	0	TIGR01171	"ribosomal protein uL2"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|06512	NODE_1482_length_922_cov_47.9758	528	830	303	1	No	0	TIGR02607	"addiction module antidote protein, HigA family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum_A;s__Ochrobactrum_A sp002278035
metaerg.pl|06520	NODE_1487_length_916_cov_1.518	3	914	912	-1	No	0	TIGR01965	"VCBS repeat"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|06521	NODE_1488_length_916_cov_2.44715	290	865	576	1	No	0	TIGR02937	"RNA polymerase sigma factor, sigma-70 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|06521	NODE_1488_length_916_cov_2.44715	290	865	576	1	No	0	TIGR02939	"RNA polymerase sigma factor RpoE"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|06538	NODE_1501_length_909_cov_1.49766	93	818	726	-1	No	0	TIGR01726	"amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|06543	NODE_1503_length_908_cov_1.78781	1	906	906	-1	No	0	TIGR01554	"phage major capsid protein, HK97 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_K
metaerg.pl|06569	NODE_1525_length_901_cov_3.11939	176	868	693	-1	No	0	TIGR00663	"DNA polymerase III, beta subunit"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Nitratireductor;s__Nitratireductor pacificus
metaerg.pl|06578	NODE_1531_length_899_cov_2.74526	212	496	285	-1	No	0	TIGR01764	"DNA binding domain, excisionase family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus taiwanensis
metaerg.pl|06592	NODE_1541_length_894_cov_2.59118	1	891	891	1	No	0	TIGR01427	"PTS system, Fru family, IIC component"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|06632	NODE_1567_length_880_cov_4.85697	2	862	861	-1	No	0	TIGR01547	"phage terminase, large subunit, PBSX family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis
metaerg.pl|06636	NODE_1570_length_879_cov_2.06553	62	589	528	1	No	0	TIGR01498	"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|06652	NODE_1576_length_876_cov_8.81364	48	824	777	1	No	0	TIGR02681	"phage regulatory protein, Rha family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp000760615
metaerg.pl|06660	NODE_1585_length_874_cov_1.99634	2	388	387	1	No	0	TIGR01145	"ATP synthase F1, delta subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|06664	NODE_1366_length_872_cov_3.93743	117	650	534	1	No	0	TIGR03654	"ribosomal protein uL6"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|06671	NODE_1590_length_870_cov_2.88221	465	815	351	1	No	0	TIGR01554	"phage major capsid protein, HK97 family"	unknow
metaerg.pl|06691	NODE_1606_length_863_cov_1.70545	193	603	411	1	No	0	TIGR00166	"ribosomal protein bS6"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|06692	NODE_1606_length_863_cov_1.70545	603	851	249	1	No	0	TIGR00165	"ribosomal protein bS18"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|06696	NODE_1609_length_861_cov_2.28412	72	860	789	1	No	0	TIGR00222	"3-methyl-2-oxobutanoate hydroxymethyltransferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|06707	NODE_1617_length_857_cov_2.5399	19	624	606	-1	No	0	TIGR01644	"phage baseplate assembly protein V"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Kaistiaceae;g__Kaistia;s__Kaistia adipata
metaerg.pl|06710	NODE_1620_length_856_cov_2.21473	1	837	837	1	No	0	TIGR01760	"phage tail tape measure protein, TP901 family, core region"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|06719	NODE_1624_length_854_cov_0.887359	443	745	303	-1	No	0	TIGR00193	"urease, gamma subunit"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|06716	NODE_1625_length_854_cov_2.4781	2	337	336	-1	No	0	TIGR00231	"small GTP-binding protein domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella grahamii
metaerg.pl|06762	NODE_1660_length_839_cov_2.13776	1	636	636	1	No	0	TIGR01740	"orotidine 5'-phosphate decarboxylase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella tamiae
metaerg.pl|06790	NODE_1679_length_834_cov_4.41592	41	628	588	1	No	0	TIGR02681	"phage regulatory protein, Rha family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_M
metaerg.pl|06795	NODE_1682_length_833_cov_2.97558	2	253	252	1	No	0	TIGR01280	"exodeoxyribonuclease VII, small subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|06803	NODE_1690_length_831_cov_2.03608	73	504	432	-1	No	0	TIGR01637	"phage transcriptional regulator, ArpU family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis
metaerg.pl|06808	NODE_1691_length_830_cov_2.21548	2	655	654	-1	No	0	TIGR01665	"phage minor structural protein, N-terminal region"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K paralimentarius_B
metaerg.pl|06845	NODE_1725_length_820_cov_1.93595	360	818	459	-1	No	0	TIGR01427	"PTS system, Fru family, IIC component"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|06877	NODE_1748_length_813_cov_2.76649	221	811	591	-1	No	0	TIGR00262	"tryptophan synthase, alpha subunit"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|06879	NODE_1749_length_813_cov_6.34301	367	765	399	1	No	0	TIGR01671	"phage conserved hypothetical protein TIGR01671"	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B luticellarii
metaerg.pl|06889	NODE_1754_length_811_cov_1.26852	3	809	807	1	No	0	TIGR01760	"phage tail tape measure protein, TP901 family, core region"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|06897	NODE_1763_length_807_cov_4.02261	2	805	804	-1	No	0	TIGR01537	"phage portal protein, HK97 family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum;s__Ochrobactrum sp900470195
metaerg.pl|06917	NODE_1774_length_803_cov_2.1631	475	801	327	1	No	0	TIGR00061	"ribosomal protein bL21"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|06947	NODE_1798_length_796_cov_1.06748	85	795	711	1	No	0	TIGR03860	"FMN-dependent oxidoreductase, nitrilotriacetate monooxygenase family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|06951	NODE_1805_length_794_cov_1.86062	2	682	681	1	No	0	TIGR00726	"YfiH family protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|06966	NODE_1814_length_791_cov_2.04484	1	630	630	1	No	0	TIGR03592	"membrane protein insertase, YidC/Oxa1 family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|06989	NODE_1540_length_785_cov_7.98929	488	682	195	1	No	0	TIGR04111	"phage-associated protein, BcepMu gp16 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella intestini
metaerg.pl|07024	NODE_1855_length_777_cov_5.95152	131	592	462	1	No	0	TIGR01635	"phage virion morphogenesis protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|07027	NODE_1859_length_775_cov_2.30139	156	773	618	-1	No	0	TIGR03349	"type IV/VI secretion system protein, DotU family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|07038	NODE_1879_length_773_cov_1.91922	238	573	336	-1	No	0	TIGR02847	"cytochrome o ubiquinol oxidase subunit IV"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|07122	NODE_1938_length_754_cov_2.21459	2	754	753	-1	No	0	TIGR00665	"replicative DNA helicase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|07123	NODE_1939_length_753_cov_2.84814	2	415	414	-1	No	0	TIGR02847	"cytochrome o ubiquinol oxidase subunit IV"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|07139	NODE_1950_length_751_cov_3.0977	252	716	465	1	No	0	TIGR00740	"tRNA (cmo5U34)-methyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_H
metaerg.pl|07149	NODE_1615_length_749_cov_2.42537	434	748	315	1	No	0	TIGR01726	"amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|07155	NODE_1959_length_748_cov_1.36508	1	567	567	-1	No	0	TIGR02227	"signal peptidase I"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|07163	NODE_1968_length_746_cov_2.1563	3	557	555	1	No	0	TIGR02135	"phosphate transport system regulatory protein PhoU"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella tamiae
metaerg.pl|07195	NODE_1992_length_737_cov_1.98534	255	737	483	-1	No	0	TIGR01414	"outer membrane autotransporter barrel domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella tamiae
metaerg.pl|07199	NODE_1996_length_736_cov_1.94273	142	621	480	-1	No	0	TIGR04474	"three-Cys-motif partner protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp000746265
metaerg.pl|07211	NODE_2007_length_731_cov_4.46154	1	729	729	1	No	0	TIGR02675	"tape measure domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis
metaerg.pl|07224	NODE_2016_length_728_cov_2.93908	3	278	276	-1	No	0	TIGR01049	"ribosomal protein uS10"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|07237	NODE_2025_length_727_cov_1.66815	1	726	726	1	No	0	TIGR01731	"adhesin HecA family 20-residue repeat (two copies)"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp000527695
metaerg.pl|07258	NODE_2041_length_724_cov_2.24664	1	723	723	1	No	0	TIGR01665	"phage minor structural protein, N-terminal region"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp002911475
metaerg.pl|07260	NODE_2043_length_723_cov_1.82186	2	721	720	1	No	0	TIGR00829	"PTS system, Fru family, IIB component"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|07265	NODE_2048_length_721_cov_2.7958	2	721	720	-1	No	0	TIGR01551	"phage major capsid protein, P2 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_I
metaerg.pl|07287	NODE_2062_length_718_cov_3.60633	2	688	687	-1	No	0	TIGR00473	"CDP-diacylglycerol-serine O-phosphatidyltransferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|07339	NODE_2103_length_706_cov_2.61444	2	484	483	1	No	0	TIGR01558	"putative phage terminase, small subunit, P27 family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_G;s__Lactobacillus_G kefiri
metaerg.pl|07370	NODE_2133_length_700_cov_1.27132	301	699	399	1	No	0	TIGR00401	"peptide-methionine (S)-S-oxide reductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis_A
metaerg.pl|07377	NODE_2136_length_699_cov_2.38509	3	698	696	1	No	0	TIGR01760	"phage tail tape measure protein, TP901 family, core region"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_H;s__Lactobacillus_H hokkaidonensis
metaerg.pl|07390	NODE_2151_length_696_cov_25.5803	2	694	693	-1	No	0	TIGR01760	"phage tail tape measure protein, TP901 family, core region"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum_A;s__Ochrobactrum_A pituitosum
metaerg.pl|07399	NODE_2155_length_694_cov_1.75587	110	694	585	-1	No	0	TIGR00281	"segregation and condensation protein B"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|07406	NODE_2158_length_693_cov_2.13636	1	522	522	-1	No	0	TIGR01600	"phage minor tail protein L"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella bombi
metaerg.pl|07416	NODE_2172_length_690_cov_1.38898	1	690	690	-1	No	0	TIGR00497	"type I restriction-modification system, M subunit"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|07422	NODE_2176_length_689_cov_1.91167	172	441	270	1	No	0	TIGR00062	"ribosomal protein bL27"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|07433	NODE_2182_length_688_cov_2.34755	3	686	684	1	No	0	TIGR04408	"LPS export ABC transporter permease LptG"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara
metaerg.pl|07434	NODE_2183_length_688_cov_2.36651	3	686	684	-1	No	0	TIGR00231	"small GTP-binding protein domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|07459	NODE_2206_length_682_cov_2.00159	313	636	324	-1	No	0	TIGR00103	"DNA-binding protein, YbaB/EbfC family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|07471	NODE_2215_length_680_cov_2.9472	137	679	543	1	No	0	TIGR00613	"DNA repair protein RecO"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|07489	NODE_2232_length_678_cov_8.9374	128	511	384	1	No	0	TIGR01637	"phage transcriptional regulator, ArpU family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus bombicola
metaerg.pl|07539	NODE_2272_length_667_cov_2.60784	2	664	663	1	No	0	TIGR00180	"ParB/RepB/Spo0J family partition protein"	d__Viruses;no__dsDNA viruses, no RNA stage;o__Caudovirales;f__Siphoviridae;no__unclassified Siphoviridae;s__Yersinia phage PY54;
metaerg.pl|07545	NODE_2279_length_665_cov_3.07049	62	664	603	-1	No	0	TIGR01726	"amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|07546	NODE_2277_length_665_cov_0.94918	2	433	432	1	No	0	TIGR01484	"HAD hydrolase, family IIB"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|07595	NODE_2314_length_655_cov_2.35667	1	561	561	-1	No	0	TIGR00107	"purine nucleoside phosphorylase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|07599	NODE_2327_length_654_cov_1.21369	2	490	489	1	No	0	TIGR03506	"flagellar hook-basal body protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|07671	NODE_2370_length_644_cov_1.54329	2	445	444	1	No	0	TIGR03661	"type I secretion C-terminal target domain (VC_A0849 subclass)"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|07712	NODE_2409_length_638_cov_0.919383	107	487	381	-1	No	0	TIGR01395	"flagellar basal-body rod protein FlgC"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|07717	NODE_2413_length_637_cov_2.2921	1	300	300	-1	No	0	TIGR00621	"single-stranded DNA-binding protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi_G
metaerg.pl|07802	NODE_2480_length_621_cov_1.68375	3	620	618	-1	No	0	TIGR00492	"alanine racemase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|07818	NODE_2489_length_619_cov_2.67908	3	452	450	1	No	0	TIGR03953	"50S ribosomal protein uL4"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|07827	NODE_2502_length_617_cov_1.73488	208	615	408	1	No	0	TIGR01634	"phage tail protein I"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria;s__Ruegeria sp000813985
metaerg.pl|07833	NODE_2508_length_615_cov_2.49821	116	340	225	-1	No	0	TIGR01260	"ATP synthase F0, C subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kimbladii
metaerg.pl|07861	NODE_2537_length_609_cov_1.63177	1	609	609	-1	No	0	TIGR02675	"tape measure domain"	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae
metaerg.pl|07873	NODE_2544_length_608_cov_1.08499	3	566	564	1	No	0	TIGR01414	"outer membrane autotransporter barrel domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
